year,title,link
1876,"Тобольские губернские ведомости. 1876, № 39 (25 сент.)",https://www.prlib.ru/item/373363
1876,"Тобольские губернские ведомости. 1876, № 45 (6 нояб.)",https://www.prlib.ru/item/373369
1876,"Вологодские губернские ведомости. 1876, № 43 (31 мая)",https://www.prlib.ru/item/326966
1876,Постановления Прилукского уездного земского собрания .... экстренного ... заседание 24 февраля 1876 года,https://www.prlib.ru/item/438623
1876,"Вологодские губернские ведомости. 1876, № 45 (7 июня)",https://www.prlib.ru/item/326968
1876,"Тобольские губернские ведомости. 1876, № 10 (6 марта)",https://www.prlib.ru/item/373332
1876,"Вологодские губернские ведомости. 1876, № 18 (1 марта)",https://www.prlib.ru/item/326938
1876,"Вологодские губернские ведомости. 1876, № 70 (6 сент.)",https://www.prlib.ru/item/326996
1876,"Вологодские губернские ведомости. 1876, № 86 (1 нояб.)",https://www.prlib.ru/item/327013
1876,"Вологодские губернские ведомости. 1876, № 79 (7 окт.)",https://www.prlib.ru/item/327005
1876,"Тобольские губернские ведомости. 1876, № 23 (5 июня)",https://www.prlib.ru/item/373346
1876,"Вологодские губернские ведомости. 1876, № 28 (8 апр.)",https://www.prlib.ru/item/326949
